TIME,CH2,,Model,MSO4054
-5.56E-02,7.12,,,
-5.52E-02,6.8,,,
-5.48E-02,6.64,,,
-5.44E-02,6.88,,,
-5.40E-02,6.96,,,
-5.36E-02,7.52,,,
-5.32E-02,7.76,,,
-5.28E-02,7.76,,,
-5.24E-02,7.92,,,
-5.20E-02,7.68,,,
-5.16E-02,7.6,,,
-5.12E-02,7.28,,,
-5.08E-02,7.6,,,
-5.04E-02,7.6,,,
-5.00E-02,7.92,,,
-4.96E-02,8,,,
-4.92E-02,7.76,,,
-4.88E-02,7.76,,,
-4.84E-02,7.52,,,
-4.80E-02,7.36,,,
-4.76E-02,7.2,,,
-4.72E-02,6.96,,,
-4.68E-02,7.2,,,
-4.64E-02,7.36,,,
-4.60E-02,7.6,,,
-4.56E-02,7.52,,,
-4.52E-02,7.68,,,
-4.48E-02,7.68,,,
-4.44E-02,7.36,,,
-4.40E-02,7.2,,,
-4.36E-02,6.96,,,
-4.32E-02,7.12,,,
-4.28E-02,6.96,,,
-4.24E-02,6.96,,,
-4.20E-02,7.12,,,
-4.16E-02,7.28,,,
-4.12E-02,7.6,,,
-4.08E-02,7.68,,,
-4.04E-02,7.36,,,
-4.00E-02,7.52,,,
-3.96E-02,7.44,,,
-3.92E-02,7.52,,,
-3.88E-02,7.44,,,
-3.84E-02,7.52,,,
-3.80E-02,7.6,,,
-3.76E-02,7.6,,,
-3.72E-02,7.6,,,
-3.68E-02,7.6,,,
-3.64E-02,7.36,,,
-3.60E-02,7.44,,,
-3.56E-02,7.52,,,
-3.52E-02,7.52,,,
-3.48E-02,7.6,,,
-3.44E-02,7.76,,,
-3.40E-02,7.76,,,
-3.36E-02,7.52,,,
-3.32E-02,7.52,,,
-3.28E-02,7.44,,,
-3.24E-02,7.28,,,
-3.20E-02,7.36,,,
-3.16E-02,7.44,,,
-3.12E-02,7.36,,,
-3.08E-02,7.44,,,
-3.04E-02,7.44,,,
-3.00E-02,7.52,,,
-2.96E-02,7.28,,,
-2.92E-02,7.28,,,
-2.88E-02,7.36,,,
-2.84E-02,7.44,,,
-2.80E-02,7.68,,,
-2.76E-02,7.6,,,
-2.72E-02,7.44,,,
-2.68E-02,7.36,,,
-2.64E-02,7.44,,,
-2.60E-02,7.44,,,
-2.56E-02,7.36,,,
-2.52E-02,7.36,,,
-2.48E-02,7.44,,,
-2.44E-02,7.44,,,
-2.40E-02,7.44,,,
-2.36E-02,7.52,,,
-2.32E-02,7.52,,,
-2.28E-02,7.44,,,
-2.24E-02,7.44,,,
-2.20E-02,7.28,,,
-2.16E-02,7.6,,,
-2.12E-02,7.76,,,
-2.08E-02,7.44,,,
-2.04E-02,7.36,,,
-2.00E-02,7.36,,,
-1.96E-02,7.2,,,
-1.92E-02,7.76,,,
-1.88E-02,7.36,,,
-1.84E-02,7.28,,,
-1.80E-02,7.36,,,
-1.76E-02,7.36,,,
-1.72E-02,7.6,,,
-1.68E-02,7.52,,,
-1.64E-02,7.52,,,
-1.60E-02,7.52,,,
-1.56E-02,7.44,,,
-1.52E-02,7.28,,,
-1.48E-02,7.36,,,
-1.44E-02,7.36,,,
-1.40E-02,7.68,,,
-1.36E-02,7.68,,,
-1.32E-02,7.6,,,
-1.28E-02,7.36,,,
-1.24E-02,7.52,,,
-1.20E-02,7.12,,,
-1.16E-02,7.52,,,
-1.12E-02,7.44,,,
-1.08E-02,7.52,,,
-1.04E-02,7.52,,,
-1.00E-02,7.6,,,
-9.60E-03,7.6,,,
-9.20E-03,7.44,,,
-8.80E-03,7.36,,,
-8.40E-03,7.36,,,
-8.00E-03,7.44,,,
-7.60E-03,7.28,,,
-7.20E-03,7.36,,,
-6.80E-03,7.2,,,
-6.40E-03,7.44,,,
-6.00E-03,7.44,,,
-5.60E-03,7.44,,,
-5.20E-03,7.44,,,
-4.80E-03,7.44,,,
-4.40E-03,7.2,,,
-4.00E-03,7.36,,,
-3.60E-03,7.36,,,
-3.20E-03,7.44,,,
-2.80E-03,7.68,,,
-2.40E-03,7.44,,,
-2.00E-03,7.36,,,
-1.60E-03,7.68,,,
-1.20E-03,7.68,,,
-8.00E-04,7.52,,,
-4.00E-04,7.36,,,
-1.55E-13,7.52,,,
4.00E-04,7.44,,,
8.00E-04,7.68,,,
1.20E-03,7.6,,,
1.60E-03,7.44,,,
2.00E-03,7.52,,,
2.40E-03,7.44,,,
2.80E-03,7.6,,,
3.20E-03,7.28,,,
3.60E-03,7.44,,,
4.00E-03,7.6,,,
4.40E-03,7.6,,,
4.80E-03,7.68,,,
5.20E-03,7.6,,,
5.60E-03,7.44,,,
6.00E-03,7.44,,,
6.40E-03,7.2,,,
6.80E-03,7.36,,,
7.20E-03,7.28,,,
7.60E-03,7.44,,,
8.00E-03,7.52,,,
8.40E-03,7.6,,,
8.80E-03,7.36,,,
9.20E-03,7.44,,,
9.60E-03,7.28,,,
1.00E-02,7.52,,,
1.04E-02,7.36,,,
1.08E-02,6.8,,,
1.12E-02,7.44,,,
1.16E-02,7.6,,,
1.20E-02,7.52,,,
1.24E-02,7.52,,,
1.28E-02,7.44,,,
1.32E-02,7.36,,,
1.36E-02,7.6,,,
1.40E-02,7.52,,,
1.44E-02,7.52,,,
1.48E-02,7.76,,,
1.52E-02,7.6,,,
1.56E-02,7.6,,,
1.60E-02,7.6,,,
1.64E-02,7.6,,,
1.68E-02,7.6,,,
1.72E-02,7.52,,,
1.76E-02,7.44,,,
1.80E-02,7.44,,,
1.84E-02,7.52,,,
1.88E-02,7.52,,,
1.92E-02,7.52,,,
1.96E-02,7.6,,,
2.00E-02,7.36,,,
2.04E-02,7.52,,,
2.08E-02,7.36,,,
2.12E-02,7.44,,,
2.16E-02,7.36,,,
2.20E-02,7.28,,,
2.24E-02,7.36,,,
2.28E-02,7.44,,,
2.32E-02,7.44,,,
2.36E-02,7.44,,,
2.40E-02,7.44,,,
2.44E-02,7.36,,,
2.48E-02,7.36,,,
2.52E-02,7.44,,,
2.56E-02,7.44,,,
2.60E-02,7.44,,,
2.64E-02,7.36,,,
2.68E-02,7.36,,,
2.72E-02,7.52,,,
2.76E-02,7.52,,,
2.80E-02,7.52,,,
2.84E-02,7.28,,,
2.88E-02,7.28,,,
2.92E-02,7.44,,,
2.96E-02,7.6,,,
3.00E-02,7.6,,,
3.04E-02,7.76,,,
3.08E-02,7.6,,,
3.12E-02,7.6,,,
3.16E-02,7.6,,,
3.20E-02,7.6,,,
3.24E-02,7.44,,,
3.28E-02,7.52,,,
3.32E-02,7.6,,,
3.36E-02,7.6,,,
3.40E-02,7.44,,,
3.44E-02,7.36,,,
3.48E-02,7.44,,,
3.52E-02,7.44,,,
3.56E-02,7.36,,,
3.60E-02,7.28,,,
3.64E-02,7.44,,,
3.68E-02,7.76,,,
3.72E-02,7.52,,,
3.76E-02,7.36,,,
3.80E-02,7.36,,,
3.84E-02,7.6,,,
3.88E-02,7.6,,,
3.92E-02,7.44,,,
3.96E-02,7.44,,,
4.00E-02,7.36,,,
4.04E-02,7.44,,,
4.08E-02,7.6,,,
4.12E-02,7.52,,,
4.16E-02,7.44,,,
4.20E-02,7.44,,,
4.24E-02,7.36,,,
4.28E-02,7.6,,,
4.32E-02,7.36,,,
4.36E-02,7.44,,,
4.40E-02,7.52,,,
4.44E-02,7.6,,,
4.48E-02,7.44,,,
4.52E-02,7.44,,,
4.56E-02,7.44,,,
4.60E-02,7.6,,,
4.64E-02,7.52,,,
4.68E-02,7.28,,,
4.72E-02,7.44,,,
4.76E-02,7.76,,,
4.80E-02,7.76,,,
4.84E-02,7.52,,,
4.88E-02,7.44,,,
4.92E-02,7.52,,,
4.96E-02,7.6,,,
5.00E-02,7.6,,,
5.04E-02,7.6,,,
5.08E-02,7.44,,,
5.12E-02,7.36,,,
5.16E-02,7.52,,,
5.20E-02,7.52,,,
5.24E-02,7.44,,,
5.28E-02,7.44,,,
5.32E-02,7.52,,,
5.36E-02,7.36,,,
5.40E-02,7.44,,,
5.44E-02,7.44,,,
5.48E-02,7.6,,,
5.52E-02,7.52,,,
5.56E-02,7.52,,,
5.60E-02,7.36,,,
5.64E-02,7.2,,,
5.68E-02,7.44,,,
5.72E-02,7.44,,,
5.76E-02,7.36,,,
5.80E-02,7.28,,,
5.84E-02,7.44,,,
5.88E-02,7.6,,,
5.92E-02,7.44,,,
5.96E-02,7.44,,,
6.00E-02,7.28,,,
6.04E-02,7.52,,,
6.08E-02,7.44,,,
6.12E-02,7.6,,,
6.16E-02,7.52,,,
6.20E-02,7.36,,,
6.24E-02,7.6,,,
6.28E-02,7.44,,,
6.32E-02,7.52,,,
6.36E-02,7.36,,,
6.40E-02,7.6,,,
6.44E-02,7.44,,,
6.48E-02,7.44,,,
6.52E-02,7.52,,,
6.56E-02,7.52,,,
6.60E-02,7.68,,,
6.64E-02,7.52,,,
6.68E-02,7.52,,,
6.72E-02,7.52,,,
6.76E-02,7.6,,,
6.80E-02,7.52,,,
6.84E-02,7.52,,,
6.88E-02,7.52,,,
6.92E-02,7.36,,,
6.96E-02,7.6,,,
7.00E-02,7.6,,,
7.04E-02,7.52,,,
7.08E-02,7.04,,,
7.12E-02,7.36,,,
7.16E-02,7.52,,,
7.20E-02,7.52,,,
7.24E-02,7.6,,,
7.28E-02,7.44,,,
7.32E-02,7.6,,,
7.36E-02,7.52,,,
7.40E-02,7.52,,,
7.44E-02,7.44,,,
7.48E-02,7.52,,,
7.52E-02,7.52,,,
7.56E-02,7.44,,,
7.60E-02,7.44,,,
7.64E-02,7.44,,,
7.68E-02,7.52,,,
7.72E-02,7.52,,,
7.76E-02,7.44,,,
7.80E-02,7.52,,,
7.84E-02,7.6,,,
7.88E-02,7.68,,,
7.92E-02,7.44,,,
7.96E-02,7.52,,,
8.00E-02,7.52,,,
8.04E-02,7.44,,,
8.08E-02,7.6,,,
8.12E-02,7.36,,,
8.16E-02,7.44,,,
8.20E-02,7.52,,,
8.24E-02,7.6,,,
8.28E-02,7.6,,,
8.32E-02,7.52,,,
8.36E-02,7.44,,,
8.40E-02,7.52,,,
8.44E-02,7.6,,,
8.48E-02,7.52,,,
8.52E-02,7.52,,,
8.56E-02,7.6,,,
8.60E-02,7.52,,,
8.64E-02,7.6,,,
8.68E-02,7.52,,,
8.72E-02,7.36,,,
8.76E-02,7.44,,,
8.80E-02,7.68,,,
8.84E-02,7.36,,,
8.88E-02,7.52,,,
8.92E-02,7.36,,,
8.96E-02,7.52,,,
9.00E-02,7.36,,,
9.04E-02,7.44,,,
9.08E-02,7.44,,,
9.12E-02,7.44,,,
9.16E-02,7.52,,,
9.20E-02,7.52,,,
9.24E-02,7.52,,,
9.28E-02,7.36,,,
9.32E-02,7.6,,,
9.36E-02,7.36,,,
9.40E-02,7.44,,,
9.44E-02,7.6,,,
9.48E-02,7.76,,,
9.52E-02,7.52,,,
9.56E-02,7.6,,,
9.60E-02,7.36,,,
9.64E-02,7.44,,,
9.68E-02,7.52,,,
9.72E-02,7.76,,,
9.76E-02,7.52,,,
9.80E-02,7.52,,,
9.84E-02,7.44,,,
9.88E-02,7.68,,,
9.92E-02,7.68,,,
9.96E-02,7.6,,,
1.00E-01,7.52,,,
1.00E-01,7.52,,,
1.01E-01,7.6,,,
1.01E-01,7.44,,,
1.02E-01,7.6,,,
1.02E-01,7.6,,,
1.02E-01,7.52,,,
1.03E-01,7.6,,,
1.03E-01,7.6,,,
1.04E-01,7.44,,,
1.04E-01,7.52,,,
1.04E-01,7.44,,,
1.05E-01,7.44,,,
1.05E-01,7.44,,,
1.06E-01,7.52,,,
1.06E-01,8,,,
1.06E-01,7.6,,,
1.07E-01,7.44,,,
1.07E-01,7.36,,,
1.08E-01,7.52,,,
1.08E-01,7.6,,,
1.08E-01,7.6,,,
1.09E-01,7.52,,,
1.09E-01,7.36,,,
1.10E-01,7.68,,,
1.10E-01,7.52,,,
1.10E-01,7.6,,,
1.11E-01,7.44,,,
1.11E-01,7.36,,,
1.12E-01,7.6,,,
1.12E-01,7.68,,,
1.12E-01,7.6,,,
1.13E-01,7.52,,,
1.13E-01,7.92,,,
1.14E-01,7.52,,,
1.14E-01,7.52,,,
1.14E-01,7.44,,,
1.15E-01,7.44,,,
1.15E-01,7.52,,,
1.16E-01,7.52,,,
1.16E-01,7.6,,,
1.16E-01,7.6,,,
1.17E-01,7.6,,,
1.17E-01,7.6,,,
1.18E-01,7.52,,,
1.18E-01,7.52,,,
1.18E-01,7.36,,,
1.19E-01,7.6,,,
1.19E-01,7.52,,,
1.20E-01,7.6,,,
1.20E-01,7.52,,,
1.20E-01,7.52,,,
1.21E-01,7.52,,,
1.21E-01,7.44,,,
1.22E-01,7.52,,,
1.22E-01,7.36,,,
1.22E-01,7.52,,,
1.23E-01,7.44,,,
1.23E-01,7.28,,,
1.24E-01,7.52,,,
1.24E-01,7.44,,,
1.24E-01,7.52,,,
1.25E-01,7.52,,,
1.25E-01,7.6,,,
1.26E-01,7.44,,,
1.26E-01,7.6,,,
1.26E-01,7.76,,,
1.27E-01,7.44,,,
1.27E-01,7.44,,,
1.28E-01,7.6,,,
1.28E-01,7.76,,,
1.28E-01,7.68,,,
1.29E-01,7.44,,,
1.29E-01,7.52,,,
1.30E-01,7.44,,,
1.30E-01,7.68,,,
1.30E-01,7.76,,,
1.31E-01,7.44,,,
1.31E-01,7.44,,,
1.32E-01,7.52,,,
1.32E-01,7.6,,,
1.32E-01,7.52,,,
1.33E-01,7.52,,,
1.33E-01,7.44,,,
1.34E-01,7.6,,,
1.34E-01,7.52,,,
1.34E-01,7.44,,,
1.35E-01,7.44,,,
1.35E-01,7.52,,,
1.36E-01,7.52,,,
1.36E-01,7.52,,,
1.36E-01,7.36,,,
1.37E-01,7.52,,,
1.37E-01,7.68,,,
1.38E-01,7.44,,,
1.38E-01,7.36,,,
1.38E-01,7.36,,,
1.39E-01,7.44,,,
1.39E-01,7.6,,,
1.40E-01,7.52,,,
1.40E-01,7.52,,,
1.40E-01,7.44,,,
1.41E-01,7.6,,,
1.41E-01,7.68,,,
1.42E-01,7.6,,,
1.42E-01,7.44,,,
1.42E-01,7.52,,,
1.43E-01,7.6,,,
1.43E-01,7.52,,,
1.44E-01,7.52,,,
1.44E-01,7.52,,,
1.44E-01,7.6,,,
1.45E-01,7.44,,,
1.45E-01,7.6,,,
1.46E-01,7.36,,,
1.46E-01,7.6,,,
1.46E-01,7.68,,,
1.47E-01,7.44,,,
1.47E-01,7.44,,,
1.48E-01,7.52,,,
1.48E-01,7.68,,,
1.48E-01,7.44,,,
1.49E-01,7.6,,,
1.49E-01,7.36,,,
1.50E-01,7.36,,,
1.50E-01,7.52,,,
1.50E-01,7.76,,,
1.51E-01,7.52,,,
1.51E-01,7.36,,,
1.52E-01,7.52,,,
1.52E-01,7.44,,,
1.52E-01,7.36,,,
1.53E-01,7.44,,,
1.53E-01,7.6,,,
1.54E-01,7.68,,,
1.54E-01,7.52,,,
1.54E-01,7.44,,,
1.55E-01,7.44,,,
1.55E-01,7.6,,,
1.56E-01,7.52,,,
1.56E-01,7.52,,,
1.56E-01,7.36,,,
1.57E-01,7.44,,,
1.57E-01,7.68,,,
1.58E-01,7.52,,,
1.58E-01,7.44,,,
1.58E-01,7.44,,,
1.59E-01,7.6,,,
1.59E-01,7.6,,,
1.60E-01,7.76,,,
1.60E-01,7.52,,,
1.60E-01,7.52,,,
1.61E-01,7.6,,,
1.61E-01,7.6,,,
1.62E-01,7.52,,,
1.62E-01,7.44,,,
1.62E-01,7.6,,,
1.63E-01,7.6,,,
1.63E-01,7.52,,,
1.64E-01,7.6,,,
1.64E-01,7.52,,,
1.64E-01,7.6,,,
1.65E-01,7.6,,,
1.65E-01,7.52,,,
1.66E-01,7.44,,,
1.66E-01,7.68,,,
1.66E-01,7.68,,,
1.67E-01,7.6,,,
1.67E-01,7.44,,,
1.68E-01,7.44,,,
1.68E-01,7.68,,,
1.68E-01,7.6,,,
1.69E-01,7.6,,,
1.69E-01,7.52,,,
1.70E-01,7.44,,,
1.70E-01,7.52,,,
1.70E-01,7.6,,,
1.71E-01,7.44,,,
1.71E-01,7.52,,,
1.72E-01,7.44,,,
1.72E-01,7.6,,,
1.72E-01,7.36,,,
1.73E-01,7.44,,,
1.73E-01,7.52,,,
1.74E-01,7.44,,,
1.74E-01,7.52,,,
1.74E-01,7.44,,,
1.75E-01,7.52,,,
1.75E-01,7.6,,,
1.76E-01,7.52,,,
1.76E-01,7.52,,,
1.76E-01,7.52,,,
1.77E-01,7.6,,,
1.77E-01,7.68,,,
1.78E-01,7.6,,,
1.78E-01,7.52,,,
1.78E-01,7.44,,,
1.79E-01,7.44,,,
1.79E-01,7.52,,,
1.80E-01,7.6,,,
1.80E-01,7.52,,,
1.80E-01,7.52,,,
1.81E-01,7.52,,,
1.81E-01,7.68,,,
1.82E-01,7.6,,,
1.82E-01,7.52,,,
1.82E-01,7.6,,,
1.83E-01,7.6,,,
1.83E-01,7.44,,,
1.84E-01,7.6,,,
1.84E-01,7.6,,,
1.84E-01,7.68,,,
1.85E-01,7.44,,,
1.85E-01,7.52,,,
1.86E-01,7.28,,,
1.86E-01,7.6,,,
1.86E-01,7.68,,,
1.87E-01,7.6,,,
1.87E-01,7.52,,,
1.88E-01,7.44,,,
1.88E-01,7.6,,,
1.88E-01,7.6,,,
1.89E-01,7.52,,,
1.89E-01,7.28,,,
1.90E-01,7.52,,,
1.90E-01,7.52,,,
1.90E-01,7.52,,,
1.91E-01,7.6,,,
1.91E-01,7.44,,,
1.92E-01,7.52,,,
1.92E-01,7.44,,,
1.92E-01,7.6,,,
1.93E-01,7.52,,,
1.93E-01,7.6,,,
1.94E-01,7.68,,,
1.94E-01,7.6,,,
1.94E-01,7.52,,,
1.95E-01,7.44,,,
1.95E-01,7.6,,,
1.96E-01,7.6,,,
1.96E-01,7.52,,,
1.96E-01,7.28,,,
1.97E-01,7.52,,,
1.97E-01,7.76,,,
1.98E-01,7.6,,,
1.98E-01,7.68,,,
1.98E-01,7.6,,,
1.99E-01,7.6,,,
1.99E-01,7.6,,,
2.00E-01,7.6,,,
2.00E-01,7.44,,,
2.00E-01,7.44,,,
2.01E-01,7.6,,,
2.01E-01,7.52,,,
2.02E-01,7.6,,,
2.02E-01,7.52,,,
2.02E-01,7.44,,,
2.03E-01,7.44,,,
2.03E-01,7.52,,,
2.04E-01,7.44,,,
2.04E-01,7.52,,,
2.04E-01,7.68,,,
2.05E-01,7.52,,,
2.05E-01,7.52,,,
2.06E-01,7.36,,,
2.06E-01,7.6,,,
2.06E-01,7.6,,,
2.07E-01,7.44,,,
2.07E-01,7.52,,,
2.08E-01,7.44,,,
2.08E-01,7.52,,,
2.08E-01,7.6,,,
2.09E-01,7.68,,,
2.09E-01,7.52,,,
2.10E-01,7.44,,,
2.10E-01,7.44,,,
2.10E-01,7.84,,,
2.11E-01,7.52,,,
2.11E-01,7.44,,,
2.12E-01,7.6,,,
2.12E-01,7.52,,,
2.12E-01,7.44,,,
2.13E-01,7.6,,,
2.13E-01,7.68,,,
2.14E-01,7.6,,,
2.14E-01,7.44,,,
2.14E-01,7.52,,,
2.15E-01,7.44,,,
2.15E-01,7.44,,,
2.16E-01,7.68,,,
2.16E-01,7.52,,,
2.16E-01,7.52,,,
2.17E-01,7.44,,,
2.17E-01,7.52,,,
2.18E-01,7.52,,,
2.18E-01,7.52,,,
2.18E-01,7.6,,,
2.19E-01,7.68,,,
2.19E-01,7.52,,,
2.20E-01,7.52,,,
2.20E-01,7.52,,,
2.20E-01,7.52,,,
2.21E-01,7.44,,,
2.21E-01,7.6,,,
2.22E-01,7.52,,,
2.22E-01,7.6,,,
2.22E-01,7.6,,,
2.23E-01,7.6,,,
2.23E-01,7.44,,,
2.24E-01,7.6,,,
2.24E-01,7.36,,,
2.24E-01,7.6,,,
2.25E-01,7.52,,,
2.25E-01,7.6,,,
2.26E-01,7.52,,,
2.26E-01,7.52,,,
2.26E-01,7.68,,,
2.27E-01,7.44,,,
2.27E-01,7.52,,,
2.28E-01,7.52,,,
2.28E-01,7.44,,,
2.28E-01,7.52,,,
2.29E-01,7.68,,,
2.29E-01,7.52,,,
2.30E-01,7.28,,,
2.30E-01,7.36,,,
2.30E-01,7.6,,,
2.31E-01,7.68,,,
2.31E-01,7.36,,,
2.32E-01,7.36,,,
2.32E-01,7.6,,,
2.32E-01,7.6,,,
2.33E-01,7.6,,,
2.33E-01,7.6,,,
2.34E-01,7.52,,,
2.34E-01,7.6,,,
2.34E-01,7.6,,,
2.35E-01,7.44,,,
2.35E-01,7.52,,,
2.36E-01,7.84,,,
2.36E-01,7.68,,,
2.36E-01,7.52,,,
2.37E-01,7.52,,,
2.37E-01,7.68,,,
2.38E-01,7.52,,,
2.38E-01,7.6,,,
2.38E-01,7.52,,,
2.39E-01,7.36,,,
2.39E-01,7.52,,,
2.40E-01,7.6,,,
2.40E-01,7.52,,,
2.40E-01,7.44,,,
2.41E-01,7.6,,,
2.41E-01,7.68,,,
2.42E-01,7.52,,,
2.42E-01,7.44,,,
2.42E-01,7.52,,,
2.43E-01,7.52,,,
2.43E-01,7.44,,,
2.44E-01,7.52,,,
2.44E-01,7.52,,,
2.44E-01,7.6,,,
2.45E-01,7.68,,,
2.45E-01,7.6,,,
2.46E-01,7.52,,,
2.46E-01,7.68,,,
2.46E-01,7.68,,,
2.47E-01,7.6,,,
2.47E-01,7.52,,,
2.48E-01,7.52,,,
2.48E-01,7.6,,,
2.48E-01,7.52,,,
2.49E-01,7.52,,,
2.49E-01,7.6,,,
2.50E-01,7.36,,,
2.50E-01,7.6,,,
2.50E-01,7.68,,,
2.51E-01,7.36,,,
2.51E-01,7.6,,,
2.52E-01,7.52,,,
2.52E-01,7.68,,,
2.52E-01,7.6,,,
2.53E-01,7.52,,,
2.53E-01,7.44,,,
2.54E-01,7.68,,,
2.54E-01,7.6,,,
2.54E-01,7.52,,,
2.55E-01,7.44,,,
2.55E-01,7.76,,,
2.56E-01,7.6,,,
2.56E-01,7.6,,,
2.56E-01,7.52,,,
2.57E-01,7.52,,,
2.57E-01,7.52,,,
2.58E-01,7.52,,,
2.58E-01,7.6,,,
2.58E-01,7.52,,,
2.59E-01,7.44,,,
2.59E-01,7.6,,,
2.60E-01,7.52,,,
2.60E-01,7.52,,,
2.60E-01,7.44,,,
2.61E-01,7.52,,,
2.61E-01,7.36,,,
2.62E-01,7.52,,,
2.62E-01,7.52,,,
2.62E-01,7.52,,,
2.63E-01,7.6,,,
2.63E-01,7.52,,,
2.64E-01,7.44,,,
2.64E-01,7.44,,,
2.64E-01,7.6,,,
2.65E-01,7.6,,,
2.65E-01,7.6,,,
2.66E-01,7.44,,,
2.66E-01,7.52,,,
2.66E-01,7.68,,,
2.67E-01,7.76,,,
2.67E-01,7.6,,,
2.68E-01,7.6,,,
2.68E-01,7.52,,,
2.68E-01,7.6,,,
2.69E-01,7.6,,,
2.69E-01,7.52,,,
2.70E-01,7.52,,,
2.70E-01,7.52,,,
2.70E-01,7.68,,,
2.71E-01,7.52,,,
2.71E-01,7.6,,,
2.72E-01,7.44,,,
2.72E-01,7.52,,,
2.72E-01,7.52,,,
2.73E-01,7.44,,,
2.73E-01,7.44,,,
2.74E-01,7.52,,,
2.74E-01,7.52,,,
2.74E-01,7.52,,,
2.75E-01,7.44,,,
2.75E-01,7.6,,,
2.76E-01,7.68,,,
2.76E-01,7.6,,,
2.76E-01,7.6,,,
2.77E-01,7.52,,,
2.77E-01,7.52,,,
2.78E-01,7.68,,,
2.78E-01,7.6,,,
2.78E-01,7.52,,,
2.79E-01,7.36,,,
2.79E-01,7.6,,,
2.80E-01,7.6,,,
2.80E-01,7.6,,,
2.80E-01,7.44,,,
2.81E-01,7.6,,,
2.81E-01,7.52,,,
2.82E-01,7.76,,,
2.82E-01,7.6,,,
2.82E-01,7.52,,,
2.83E-01,7.52,,,
2.83E-01,7.6,,,
2.84E-01,7.44,,,
2.84E-01,7.52,,,
2.84E-01,7.6,,,
2.85E-01,7.6,,,
2.85E-01,7.52,,,
2.86E-01,7.44,,,
2.86E-01,7.6,,,
2.86E-01,7.36,,,
2.87E-01,7.6,,,
2.87E-01,7.6,,,
2.88E-01,7.6,,,
2.88E-01,7.52,,,
2.88E-01,7.52,,,
2.89E-01,7.52,,,
2.89E-01,7.6,,,
2.90E-01,7.68,,,
2.90E-01,7.6,,,
2.90E-01,7.6,,,
2.91E-01,7.52,,,
2.91E-01,7.52,,,
2.92E-01,7.68,,,
2.92E-01,7.6,,,
2.92E-01,7.68,,,
2.93E-01,7.6,,,
2.93E-01,7.52,,,
2.94E-01,7.52,,,
2.94E-01,7.68,,,
2.94E-01,7.6,,,
2.95E-01,7.6,,,
2.95E-01,7.6,,,
2.96E-01,7.6,,,
2.96E-01,7.6,,,
2.96E-01,7.52,,,
2.97E-01,7.52,,,
2.97E-01,7.6,,,
2.98E-01,7.6,,,
2.98E-01,7.52,,,
2.98E-01,7.52,,,
2.99E-01,7.44,,,
2.99E-01,7.44,,,
3.00E-01,7.68,,,
3.00E-01,7.52,,,
3.00E-01,7.68,,,
3.01E-01,7.6,,,
3.01E-01,7.6,,,
3.02E-01,7.52,,,
3.02E-01,7.52,,,
3.02E-01,7.44,,,
3.03E-01,7.52,,,
3.03E-01,7.68,,,
3.04E-01,7.52,,,
3.04E-01,7.44,,,
3.04E-01,7.6,,,
3.05E-01,7.76,,,
3.05E-01,7.52,,,
3.06E-01,7.52,,,
3.06E-01,7.44,,,
3.06E-01,7.68,,,
3.07E-01,7.68,,,
3.07E-01,7.6,,,
3.08E-01,7.52,,,
3.08E-01,7.36,,,
3.08E-01,7.6,,,
3.09E-01,7.6,,,
3.09E-01,7.68,,,
3.10E-01,7.44,,,
3.10E-01,7.44,,,
3.10E-01,7.6,,,
3.11E-01,7.68,,,
3.11E-01,7.44,,,
3.12E-01,7.36,,,
3.12E-01,7.6,,,
3.12E-01,7.52,,,
3.13E-01,7.68,,,
3.13E-01,7.52,,,
3.14E-01,7.6,,,
3.14E-01,7.68,,,
3.14E-01,7.68,,,
3.15E-01,7.52,,,
3.15E-01,7.68,,,
3.16E-01,7.6,,,
3.16E-01,7.52,,,
3.16E-01,7.6,,,
3.17E-01,7.6,,,
3.17E-01,7.52,,,
3.18E-01,7.44,,,
3.18E-01,7.52,,,
3.18E-01,7.52,,,
3.19E-01,7.44,,,
3.19E-01,7.6,,,
3.20E-01,7.6,,,
3.20E-01,7.52,,,
3.20E-01,7.6,,,
3.21E-01,7.44,,,
3.21E-01,7.76,,,
3.22E-01,7.76,,,
3.22E-01,7.52,,,
3.22E-01,7.52,,,
3.23E-01,7.44,,,
3.23E-01,7.68,,,
3.24E-01,7.52,,,
3.24E-01,7.52,,,
3.24E-01,7.44,,,
3.25E-01,7.68,,,
3.25E-01,7.52,,,
3.26E-01,7.6,,,
3.26E-01,7.6,,,
3.26E-01,7.52,,,
3.27E-01,7.6,,,
3.27E-01,7.6,,,
3.28E-01,7.52,,,
3.28E-01,7.52,,,
3.28E-01,7.44,,,
3.29E-01,7.04,,,
3.29E-01,7.44,,,
3.30E-01,7.52,,,
3.30E-01,7.44,,,
3.30E-01,7.44,,,
3.31E-01,7.52,,,
3.31E-01,7.6,,,
3.32E-01,7.44,,,
3.32E-01,7.68,,,
3.32E-01,7.52,,,
3.33E-01,7.44,,,
3.33E-01,7.36,,,
3.34E-01,7.6,,,
3.34E-01,7.92,,,
3.34E-01,7.52,,,
3.35E-01,7.44,,,
3.35E-01,7.52,,,
3.36E-01,7.6,,,
3.36E-01,7.52,,,
3.36E-01,7.68,,,
3.37E-01,7.44,,,
3.37E-01,7.28,,,
3.38E-01,7.52,,,
3.38E-01,7.52,,,
3.38E-01,7.6,,,
3.39E-01,7.36,,,
3.39E-01,7.68,,,
3.40E-01,7.6,,,
